a6,d7,d8,d9,d10,d11,d12,objective,design_sum,r8,r10
0.248752174260034,-0.0284936682959697,0.495291932836827,0.144583908574062,0.288941226390947,0.124905684578452,0.445604514290393,1.13966723667222,1.22983767351817,2.18166156499291,2.00712863979348
0.247102410329921,-0.0433820430484997,0.512966539010352,0.144353006902627,0.249835146102458,0.136124231651725,0.461802395383956,1.17108471310048,1.22460408049677,2.35619449019234,2.00712863979348
0.246167576435888,-0.0264627851444591,0.502747097325936,0.143525237185048,0.355037569854168,0.12757483065434,0.400178185272327,1.21464889672324,1.25796285245243,2.0943951023932,2.00712863979348
0.143317207801054,-0.0473630313046563,0.645849596948212,0.138947821732013,0.301320246661917,0.117901906997991,0.368673611164172,1.30192046785265,1.3158434547743,-1.39626340159546,1.91986217719376
0.248020259884474,0.0119247301249346,0.495347049760149,0.135513860698601,0.258077071482853,0.136801649485957,0.399564618742475,1.41375010545496,1.15298873998548,-1.39626340159546,1.83259571459405
