a6,d7,d8,d9,d10,d11,d12,objective,design_sum,r8,r10
0.247632231767354,0.00482741419171794,0.602713495137871,0.134755046741768,0.259805598220472,0.120595012666561,0.380067312472385,1.73993533648325,1.24258640583073,1.83259571459405,1.83259571459405
0.245121073524891,-0.0429739774265952,0.60003632544552,0.139435374273093,0.307996730061081,0.13061265067311,0.362341274333776,1.83945546218425,1.27037432984038,2.18166156499291,1.91986217719376
0.248712051734638,-0.0477802246999328,0.508094133392535,0.136477358515192,0.25463308538938,0.127358464002012,0.411869182992372,1.87732529726793,1.17459640177429,2.18166156499291,1.83259571459405
0.248044588063118,-0.0335099781934884,0.571023126777052,0.135594090504844,0.374382838148386,0.120138370179648,0.466478770515319,1.96817265010479,1.41188473544076,2.0943951023932,1.83259571459405
0.249738003426807,-0.0318523243412945,0.503656682538996,0.142429539952856,0.340832051200723,0.13575235233573,0.388866084292099,2.0502157063517,1.23335481803182,2.0943951023932,1.91986217719376
